,subject,list,item,input,output,study,recall,repeat,intrusion,condition,first_input
32671,19,1,15,32,,True,False,0,False,2,32
32672,19,1,16,33,8.0,True,True,0,False,2,33
32673,19,1,16,34,,True,False,0,False,2,34
32674,19,1,17,35,,True,False,0,False,2,35
32675,19,1,17,36,,True,False,0,False,2,36
32676,19,1,18,37,10.0,True,True,0,False,2,37
32677,19,1,18,38,,True,False,0,False,2,38
32678,19,1,19,39,13.0,True,True,0,False,2,39
32679,19,1,19,40,,True,False,0,False,2,40
32680,19,2,0,1,1.0,True,True,0,False,3,1
32681,19,2,1,2,2.0,True,True,0,False,3,2
32682,19,2,2,3,5.0,True,True,0,False,3,3
32683,19,2,3,4,,True,False,0,False,3,4
32684,19,2,1,5,,True,False,0,False,3,5
32685,19,2,4,6,3.0,True,True,0,False,3,6
32686,19,2,0,7,,True,False,0,False,3,7
32687,19,2,5,8,4.0,True,True,0,False,3,8
32688,19,2,6,9,,True,False,0,False,3,9
32689,19,2,3,10,,True,False,0,False,3,10
32690,19,2,6,11,,True,False,0,False,3,11
32691,19,2,2,12,,True,False,0,False,3,12
32692,19,2,7,13,,True,False,0,False,3,13
32693,19,2,8,14,,True,False,0,False,3,14
32694,19,2,4,15,,True,False,0,False,3,15
32695,19,2,5,16,,True,False,0,False,3,16
32696,19,2,9,17,,True,False,0,False,3,17
32697,19,2,10,18,,True,False,0,False,3,18
32698,19,2,11,19,,True,False,0,False,3,19
32699,19,2,7,20,,True,False,0,False,3,20
32700,19,2,12,21,,True,False,0,False,3,21
32701,19,2,9,22,,True,False,0,False,3,22
32702,19,2,8,23,,True,False,0,False,3,23
32703,19,2,13,24,6.0,True,True,0,False,3,24
32704,19,2,14,25,7.0,True,True,0,False,3,25
32705,19,2,15,26,12.0,True,True,0,False,3,26
32706,19,2,10,27,,True,False,0,False,3,27
32707,19,2,11,28,,True,False,0,False,3,28
32708,19,2,16,29,11.0,True,True,0,False,3,29
32709,19,2,12,30,,True,False,0,False,3,30
32710,19,2,17,31,9.0,True,True,0,False,3,31
32711,19,2,13,32,,True,False,0,False,3,32
32712,19,2,18,33,10.0,True,True,0,False,3,33
32713,19,2,14,34,,True,False,0,False,3,34
32714,19,2,15,35,,True,False,0,False,3,35
32715,19,2,19,36,8.0,True,True,0,False,3,36
32716,19,2,18,37,,True,False,0,False,3,37
32717,19,2,16,38,,True,False,0,False,3,38
32718,19,2,19,39,,True,False,0,False,3,39
32719,19,2,17,40,,True,False,0,False,3,40
32720,19,3,0,1,1.0,True,True,0,False,4,1
32721,19,3,1,2,2.0,True,True,0,False,4,2
32722,19,3,2,3,3.0,True,True,0,False,4,3
32723,19,3,3,4,,True,False,0,False,4,4
32724,19,3,4,5,,True,False,0,False,4,5
32725,19,3,5,6,,True,False,0,False,4,6
32726,19,3,6,7,5.0,True,True,0,False,4,7
32727,19,3,7,8,,True,False,0,False,4,8
32728,19,3,7,9,,True,False,0,False,4,9
32729,19,3,8,10,,True,False,0,False,4,10
32730,19,3,9,11,,True,False,0,False,4,11
32731,19,3,10,12,,True,False,0,False,4,12
32732,19,3,11,13,,True,False,0,False,4,13
32733,19,3,12,14,,True,False,0,False,4,14
32734,19,3,13,15,13.0,True,True,0,False,4,15
32735,19,3,14,16,,True,False,0,False,4,16
32736,19,3,15,17,,True,False,0,False,4,17
32737,19,3,16,18,,True,False,0,False,4,18
32738,19,3,17,19,14.0,True,True,0,False,4,19
32739,19,3,18,20,,True,False,0,False,4,20
32740,19,3,14,21,,True,False,0,False,4,21
32741,19,3,19,22,12.0,True,True,0,False,4,22
32742,19,3,20,23,,True,False,0,False,4,23
32743,19,3,21,24,11.0,True,True,0,False,4,24
32744,19,3,22,25,,True,False,0,False,4,25
32745,19,3,18,26,,True,False,0,False,4,26
32746,19,3,21,27,,True,False,0,False,4,27
32747,19,3,23,28,6.0,True,True,0,False,4,28
32748,19,3,24,29,4.0,True,True,0,False,4,29
32749,19,3,23,30,,True,False,0,False,4,30
32750,19,3,25,31,,True,False,0,False,4,31
32751,19,3,26,32,7.0,True,True,0,False,4,32
32752,19,3,27,33,10.0,True,True,0,False,4,33
32753,19,3,28,34,,True,False,0,False,4,34
32754,19,3,29,35,,True,False,0,False,4,35
32755,19,3,30,36,,True,False,0,False,4,36
32756,19,3,26,37,,True,False,0,False,4,37
32757,19,3,31,38,8.0,True,True,0,False,4,38
32758,19,3,32,39,9.0,True,True,0,False,4,39
32759,19,3,33,40,,True,False,0,False,4,40
32760,19,4,0,1,1.0,True,True,0,False,1,1
32761,19,4,1,2,2.0,True,True,0,False,1,2
32762,19,4,2,3,3.0,True,True,0,False,1,3
32763,19,4,3,4,,True,False,0,False,1,4
32764,19,4,4,5,14.0,True,True,0,False,1,5
32765,19,4,5,6,,True,False,0,False,1,6
32766,19,4,6,7,,True,False,0,False,1,7
32767,19,4,7,8,10.0,True,True,0,False,1,8
32768,19,4,8,9,,True,False,0,False,1,9
32769,19,4,9,10,11.0,True,True,0,False,1,10
32770,19,4,10,11,,True,False,0,False,1,11
32771,19,4,11,12,5.0,True,True,0,False,1,12
32772,19,4,12,13,4.0,True,True,0,False,1,13
32773,19,4,13,14,,True,False,0,False,1,14
32774,19,4,14,15,,True,False,0,False,1,15
32775,19,4,15,16,,True,False,0,False,1,16
32776,19,4,16,17,,True,False,0,False,1,17
32777,19,4,17,18,,True,False,0,False,1,18
32778,19,4,18,19,15.0,True,True,0,False,1,19
32779,19,4,19,20,,True,False,0,False,1,20
32780,19,4,20,21,16.0,True,True,0,False,1,21
32781,19,4,21,22,,True,False,0,False,1,22
32782,19,4,22,23,,True,False,0,False,1,23
32783,19,4,23,24,,True,False,0,False,1,24
32784,19,4,24,25,,True,False,0,False,1,25
32785,19,4,25,26,,True,False,0,False,1,26
32786,19,4,26,27,,True,False,0,False,1,27
32787,19,4,27,28,7.0,True,True,0,False,1,28
32788,19,4,28,29,,True,False,0,False,1,29
32789,19,4,29,30,6.0,True,True,0,False,1,30
32790,19,4,30,31,8.0,True,True,0,False,1,31
32791,19,4,31,32,,True,False,0,False,1,32
32792,19,4,32,33,,True,False,0,False,1,33
32793,19,4,33,34,,True,False,0,False,1,34
32794,19,4,34,35,,True,False,0,False,1,35
32795,19,4,35,36,9.0,True,True,0,False,1,36
32796,19,4,36,37,,True,False,0,False,1,37
32797,19,4,37,38,,True,False,0,False,1,38
32798,19,4,38,39,12.0,True,True,0,False,1,39
32799,19,4,39,40,13.0,True,True,0,False,1,40
32800,19,5,0,1,1.0,True,True,0,False,4,1
32801,19,5,1,2,2.0,True,True,0,False,4,2
32802,19,5,2,3,4.0,True,True,0,False,4,3
32803,19,5,3,4,3.0,True,True,0,False,4,4
32804,19,5,4,5,7.0,True,True,0,False,4,5
32805,19,5,5,6,6.0,True,True,0,False,4,6
32806,19,5,6,7,,True,False,0,False,4,7
32807,19,5,7,8,,True,False,0,False,4,8
32808,19,5,8,9,,True,False,0,False,4,9
32809,19,5,9,10,,True,False,0,False,4,10
32810,19,5,10,11,10.0,True,True,0,False,4,11
32811,19,5,11,12,,True,False,0,False,4,12
32812,19,5,5,13,,True,False,0,False,4,13
32813,19,5,12,14,5.0,True,True,0,False,4,14
32814,19,5,13,15,,True,False,0,False,4,15
32815,19,5,13,16,,True,False,0,False,4,16
32816,19,5,14,17,11.0,True,True,0,False,4,17
32817,19,5,15,18,,True,False,0,False,4,18
32818,19,5,16,19,12.0,True,True,0,False,4,19
32819,19,5,12,20,,True,False,0,False,4,20
32820,19,5,11,21,,True,False,0,False,4,21
32821,19,5,17,22,,True,False,0,False,4,22
32822,19,5,16,23,,True,False,0,False,4,23
32823,19,5,18,24,,True,False,0,False,4,24
32824,19,5,19,25,13.0,True,True,0,False,4,25
32825,19,5,20,26,,True,False,0,False,4,26
32826,19,5,21,27,,True,False,0,False,4,27
32827,19,5,22,28,,True,False,0,False,4,28
32828,19,5,23,29,,True,False,0,False,4,29
32829,19,5,24,30,8.0,True,True,0,False,4,30
32830,19,5,25,31,,True,False,0,False,4,31
32831,19,5,26,32,,True,False,0,False,4,32
32832,19,5,27,33,,True,False,0,False,4,33
32833,19,5,24,34,,True,False,0,False,4,34
32834,19,5,28,35,,True,False,0,False,4,35
32835,19,5,29,36,,True,False,0,False,4,36
32836,19,5,30,37,9.0,True,True,0,False,4,37
32837,19,5,31,38,,True,False,0,False,4,38
32838,19,5,32,39,,True,False,0,False,4,39
32839,19,5,33,40,,True,False,0,False,4,40
32840,19,6,0,1,1.0,True,True,0,False,3,1
32841,19,6,1,2,2.0,True,True,0,False,3,2
32842,19,6,2,3,5.0,True,True,0,False,3,3
32843,19,6,3,4,3.0,True,True,0,False,3,4
32844,19,6,0,5,,True,False,0,False,3,5
32845,19,6,4,6,11.0,True,True,0,False,3,6
32846,19,6,3,7,,True,False,0,False,3,7
32847,19,6,1,8,,True,False,0,False,3,8
32848,19,6,2,9,,True,False,0,False,3,9
32849,19,6,5,10,7.0,True,True,0,False,3,10
32850,19,6,6,11,10.0,True,True,0,False,3,11
32851,19,6,4,12,,True,False,0,False,3,12
32852,19,6,5,13,,True,False,0,False,3,13
32853,19,6,7,14,8.0,True,True,0,False,3,14
32854,19,6,8,15,,True,False,0,False,3,15
32855,19,6,6,16,,True,False,0,False,3,16
32856,19,6,9,17,,True,False,0,False,3,17
32857,19,6,10,18,,True,False,0,False,3,18
32858,19,6,7,19,,True,False,0,False,3,19
32859,19,6,10,20,,True,False,0,False,3,20
32860,19,6,11,21,4.0,True,True,0,False,3,21
32861,19,6,8,22,,True,False,0,False,3,22
32862,19,6,12,23,13.0,True,True,0,False,3,23
32863,19,6,13,24,15.0,True,True,0,False,3,24
32864,19,6,11,25,,True,False,0,False,3,25
32865,19,6,9,26,,True,False,0,False,3,26
32866,19,6,12,27,,True,False,0,False,3,27
32867,19,6,14,28,12.0,True,True,0,False,3,28
32868,19,6,15,29,,True,False,0,False,3,29
32869,19,6,16,30,14.0,True,True,0,False,3,30
32870,19,6,14,31,,True,False,0,False,3,31
32871,19,6,13,32,,True,False,0,False,3,32
32872,19,6,15,33,,True,False,0,False,3,33
32873,19,6,16,34,,True,False,0,False,3,34
32874,19,6,17,35,6.0,True,True,0,False,3,35
32875,19,6,18,36,16.0,True,True,0,False,3,36
32876,19,6,19,37,9.0,True,True,0,False,3,37
32877,19,6,17,38,,True,False,0,False,3,38
32878,19,6,18,39,,True,False,0,False,3,39
32879,19,6,19,40,,True,False,0,False,3,40
32880,19,7,0,1,1.0,True,True,0,False,1,1
32881,19,7,1,2,2.0,True,True,0,False,1,2
32882,19,7,2,3,3.0,True,True,0,False,1,3
32883,19,7,3,4,,True,False,0,False,1,4
32884,19,7,4,5,,True,False,0,False,1,5
32885,19,7,5,6,,True,False,0,False,1,6
32886,19,7,6,7,10.0,True,True,0,False,1,7
32887,19,7,7,8,,True,False,0,False,1,8
32888,19,7,8,9,5.0,True,True,0,False,1,9
32889,19,7,9,10,4.0,True,True,0,False,1,10
32890,19,7,10,11,,True,False,0,False,1,11
32891,19,7,11,12,,True,False,0,False,1,12
32892,19,7,12,13,,True,False,0,False,1,13
32893,19,7,13,14,,True,False,0,False,1,14
32894,19,7,14,15,,True,False,0,False,1,15
32895,19,7,15,16,,True,False,0,False,1,16
32896,19,7,16,17,,True,False,0,False,1,17
32897,19,7,17,18,,True,False,0,False,1,18
32898,19,7,18,19,,True,False,0,False,1,19
32899,19,7,19,20,,True,False,0,False,1,20
32900,19,7,20,21,,True,False,0,False,1,21
32901,19,7,21,22,,True,False,0,False,1,22
32902,19,7,22,23,,True,False,0,False,1,23
32903,19,7,23,24,,True,False,0,False,1,24
32904,19,7,24,25,,True,False,0,False,1,25
32905,19,7,25,26,12.0,True,True,0,False,1,26
32906,19,7,26,27,,True,False,0,False,1,27
32907,19,7,27,28,,True,False,0,False,1,28
32908,19,7,28,29,11.0,True,True,0,False,1,29
32909,19,7,29,30,9.0,True,True,0,False,1,30
32910,19,7,30,31,,True,False,0,False,1,31
32911,19,7,31,32,,True,False,0,False,1,32
32912,19,7,32,33,,True,False,0,False,1,33
32913,19,7,33,34,,True,False,0,False,1,34
32914,19,7,34,35,7.0,True,True,0,False,1,35
32915,19,7,35,36,8.0,True,True,0,False,1,36
32916,19,7,36,37,,True,False,0,False,1,37
32917,19,7,37,38,,True,False,0,False,1,38
32918,19,7,38,39,6.0,True,True,0,False,1,39
32919,19,7,39,40,,True,False,0,False,1,40
32920,19,8,0,1,2.0,True,True,0,False,2,1
32921,19,8,0,2,,True,False,0,False,2,2
32922,19,8,1,3,1.0,True,True,0,False,2,3
32923,19,8,1,4,,True,False,0,False,2,4
32924,19,8,2,5,3.0,True,True,0,False,2,5
32925,19,8,2,6,,True,False,0,False,2,6
32926,19,8,3,7,4.0,True,True,0,False,2,7
32927,19,8,3,8,,True,False,0,False,2,8
32928,19,8,4,9,7.0,True,True,0,False,2,9
32929,19,8,4,10,,True,False,0,False,2,10
32930,19,8,5,11,5.0,True,True,0,False,2,11
32931,19,8,5,12,,True,False,0,False,2,12
32932,19,8,6,13,6.0,True,True,0,False,2,13
32933,19,8,6,14,,True,False,0,False,2,14
32934,19,8,7,15,8.0,True,True,0,False,2,15
32935,19,8,7,16,,True,False,0,False,2,16
32936,19,8,8,17,14.0,True,True,0,False,2,17
32937,19,8,8,18,,True,False,0,False,2,18
32938,19,8,9,19,15.0,True,True,0,False,2,19
32939,19,8,9,20,,True,False,0,False,2,20
32940,19,8,10,21,,True,False,0,False,2,21
32941,19,8,10,22,,True,False,0,False,2,22
32942,19,8,11,23,13.0,True,True,0,False,2,23
32943,19,8,11,24,,True,False,0,False,2,24
32944,19,8,12,25,9.0,True,True,0,False,2,25
32945,19,8,12,26,,True,False,0,False,2,26
32946,19,8,13,27,11.0,True,True,0,False,2,27
32947,19,8,13,28,,True,False,0,False,2,28
32948,19,8,14,29,10.0,True,True,0,False,2,29
32949,19,8,14,30,,True,False,0,False,2,30
32950,19,8,15,31,12.0,True,True,0,False,2,31
32951,19,8,15,32,,True,False,0,False,2,32
32952,19,8,16,33,16.0,True,True,0,False,2,33
32953,19,8,16,34,,True,False,0,False,2,34
32954,19,8,17,35,19.0,True,True,0,False,2,35
32955,19,8,17,36,,True,False,0,False,2,36
32956,19,8,18,37,17.0,True,True,0,False,2,37
32957,19,8,18,38,,True,False,0,False,2,38
32958,19,8,19,39,18.0,True,True,0,False,2,39
32959,19,8,19,40,,True,False,0,False,2,40
32960,19,9,0,1,,True,False,0,False,3,1
32961,19,9,1,2,1.0,True,True,0,False,3,2
32962,19,9,2,3,,True,False,0,False,3,3
32963,19,9,3,4,2.0,True,True,0,False,3,4
32964,19,9,0,5,,True,False,0,False,3,5
32965,19,9,1,6,,True,False,0,False,3,6
32966,19,9,4,7,15.0,True,True,0,False,3,7
32967,19,9,5,8,14.0,True,True,0,False,3,8
32968,19,9,2,9,,True,False,0,False,3,9
32969,19,9,3,10,,True,False,0,False,3,10
32970,19,9,4,11,,True,False,0,False,3,11
32971,19,9,5,12,,True,False,0,False,3,12
32972,19,9,6,13,13.0,True,True,0,False,3,13
32973,19,9,7,14,16.0,True,True,0,False,3,14
32974,19,9,8,15,11.0,True,True,0,False,3,15
32975,19,9,9,16,12.0,True,True,0,False,3,16
32976,19,9,6,17,,True,False,0,False,3,17
32977,19,9,10,18,17.0,True,True,0,False,3,18
32978,19,9,11,19,,True,False,0,False,3,19
32979,19,9,7,20,,True,False,0,False,3,20
32980,19,9,10,21,,True,False,0,False,3,21
32981,19,9,12,22,7.0,True,True,0,False,3,22
32982,19,9,9,23,,True,False,0,False,3,23
32983,19,9,8,24,,True,False,0,False,3,24
32984,19,9,13,25,6.0,True,True,0,False,3,25
32985,19,9,12,26,,True,False,0,False,3,26
32986,19,9,11,27,,True,False,0,False,3,27
32987,19,9,14,28,9.0,True,True,0,False,3,28
32988,19,9,15,29,8.0,True,True,0,False,3,29
32989,19,9,13,30,,True,False,0,False,3,30
32990,19,9,15,31,,True,False,0,False,3,31
32991,19,9,16,32,10.0,True,True,0,False,3,32
32992,19,9,14,33,,True,False,0,False,3,33
32993,19,9,17,34,3.0,True,True,0,False,3,34
32994,19,9,18,35,5.0,True,True,0,False,3,35
32995,19,9,19,36,4.0,True,True,0,False,3,36
32996,19,9,16,37,,True,False,0,False,3,37
32997,19,9,17,38,,True,False,0,False,3,38
32998,19,9,18,39,,True,False,0,False,3,39
32999,19,9,19,40,,True,False,0,False,3,40
33000,19,10,0,1,2.0,True,True,0,False,4,1
33001,19,10,1,2,3.0,True,True,0,False,4,2
33002,19,10,2,3,1.0,True,True,0,False,4,3
33003,19,10,3,4,4.0,True,True,0,False,4,4
33004,19,10,4,5,6.0,True,True,0,False,4,5
33005,19,10,5,6,7.0,True,True,0,False,4,6
33006,19,10,6,7,5.0,True,True,0,False,4,7
33007,19,10,7,8,8.0,True,True,0,False,4,8
33008,19,10,8,9,11.0,True,True,0,False,4,9
33009,19,10,7,10,,True,False,0,False,4,10
33010,19,10,9,11,10.0,True,True,0,False,4,11
33011,19,10,10,12,,True,False,0,False,4,12
33012,19,10,11,13,,True,False,0,False,4,13
33013,19,10,12,14,,True,False,0,False,4,14
33014,19,10,13,15,18.0,True,True,0,False,4,15
33015,19,10,14,16,,True,False,0,False,4,16
33016,19,10,15,17,,True,False,0,False,4,17
33017,19,10,16,18,19.0,True,True,0,False,4,18
33018,19,10,9,19,,True,False,0,False,4,19
33019,19,10,17,20,20.0,True,True,0,False,4,20
33020,19,10,18,21,,True,False,0,False,4,21
33021,19,10,13,22,,True,False,0,False,4,22
33022,19,10,19,23,16.0,True,True,0,False,4,23
33023,19,10,20,24,12.0,True,True,0,False,4,24
33024,19,10,21,25,,True,False,0,False,4,25
33025,19,10,22,26,15.0,True,True,0,False,4,26
33026,19,10,23,27,14.0,True,True,0,False,4,27
33027,19,10,24,28,13.0,True,True,0,False,4,28
33028,19,10,22,29,,True,False,0,False,4,29
33029,19,10,25,30,,True,False,0,False,4,30
33030,19,10,26,31,,True,False,0,False,4,31
33031,19,10,19,32,,True,False,0,False,4,32
33032,19,10,27,33,,True,False,0,False,4,33
33033,19,10,28,34,,True,False,0,False,4,34
33034,19,10,23,35,,True,False,0,False,4,35
33035,19,10,29,36,,True,False,0,False,4,36
33036,19,10,30,37,,True,False,0,False,4,37
33037,19,10,31,38,,True,False,0,False,4,38
33038,19,10,32,39,9.0,True,True,0,False,4,39
33039,19,10,33,40,17.0,True,True,0,False,4,40
33040,19,11,0,1,1.0,True,True,0,False,2,1
33041,19,11,0,2,,True,False,0,False,2,2
33042,19,11,1,3,4.0,True,True,0,False,2,3
33043,19,11,1,4,,True,False,0,False,2,4
33044,19,11,2,5,2.0,True,True,0,False,2,5
33045,19,11,2,6,,True,False,0,False,2,6
33046,19,11,3,7,3.0,True,True,0,False,2,7
33047,19,11,3,8,,True,False,0,False,2,8
33048,19,11,4,9,12.0,True,True,0,False,2,9
33049,19,11,4,10,,True,False,0,False,2,10
33050,19,11,5,11,13.0,True,True,0,False,2,11
33051,19,11,5,12,,True,False,0,False,2,12
33052,19,11,6,13,15.0,True,True,0,False,2,13
33053,19,11,6,14,,True,False,0,False,2,14
33054,19,11,7,15,14.0,True,True,0,False,2,15
33055,19,11,7,16,,True,False,0,False,2,16
33056,19,11,8,17,6.0,True,True,0,False,2,17
33057,19,11,8,18,,True,False,0,False,2,18
33058,19,11,9,19,5.0,True,True,0,False,2,19
33059,19,11,9,20,,True,False,0,False,2,20
33060,19,11,10,21,8.0,True,True,0,False,2,21
33061,19,11,10,22,,True,False,0,False,2,22
33062,19,11,11,23,7.0,True,True,0,False,2,23
33063,19,11,11,24,,True,False,0,False,2,24
33064,19,11,12,25,9.0,True,True,0,False,2,25
33065,19,11,12,26,,True,False,0,False,2,26
33066,19,11,13,27,11.0,True,True,0,False,2,27
33067,19,11,13,28,,True,False,0,False,2,28
33068,19,11,14,29,10.0,True,True,0,False,2,29
33069,19,11,14,30,,True,False,0,False,2,30
33070,19,11,15,31,,True,False,0,False,2,31
33071,19,11,15,32,,True,False,0,False,2,32
33072,19,11,16,33,17.0,True,True,0,False,2,33
33073,19,11,16,34,,True,False,0,False,2,34
33074,19,11,17,35,16.0,True,True,0,False,2,35
33075,19,11,17,36,,True,False,0,False,2,36
33076,19,11,18,37,,True,False,0,False,2,37
33077,19,11,18,38,,True,False,0,False,2,38
33078,19,11,19,39,,True,False,0,False,2,39
33079,19,11,19,40,,True,False,0,False,2,40
33080,19,12,0,1,3.0,True,True,0,False,1,1
33081,19,12,1,2,1.0,True,True,0,False,1,2
33082,19,12,2,3,4.0,True,True,0,False,1,3
33083,19,12,3,4,2.0,True,True,0,False,1,4
33084,19,12,4,5,,True,False,0,False,1,5
33085,19,12,5,6,,True,False,0,False,1,6
33086,19,12,6,7,,True,False,0,False,1,7
33087,19,12,7,8,5.0,True,True,0,False,1,8
33088,19,12,8,9,,True,False,0,False,1,9
33089,19,12,9,10,,True,False,0,False,1,10
33090,19,12,10,11,,True,False,0,False,1,11
33091,19,12,11,12,,True,False,0,False,1,12
33092,19,12,12,13,,True,False,0,False,1,13
33093,19,12,13,14,,True,False,0,False,1,14
33094,19,12,14,15,,True,False,0,False,1,15
33095,19,12,15,16,,True,False,0,False,1,16
33096,19,12,16,17,,True,False,0,False,1,17
33097,19,12,17,18,,True,False,0,False,1,18
33098,19,12,18,19,,True,False,0,False,1,19
33099,19,12,19,20,6.0,True,True,0,False,1,20
33100,19,12,20,21,7.0,True,True,0,False,1,21
33101,19,12,21,22,,True,False,0,False,1,22
33102,19,12,22,23,,True,False,0,False,1,23
33103,19,12,23,24,,True,False,0,False,1,24
33104,19,12,24,25,,True,False,0,False,1,25
33105,19,12,25,26,,True,False,0,False,1,26
33106,19,12,26,27,8.0,True,True,0,False,1,27
33107,19,12,27,28,9.0,True,True,0,False,1,28
33108,19,12,28,29,,True,False,0,False,1,29
33109,19,12,29,30,,True,False,0,False,1,30
33110,19,12,30,31,,True,False,0,False,1,31
33111,19,12,31,32,,True,False,0,False,1,32
33112,19,12,32,33,,True,False,0,False,1,33
33113,19,12,33,34,,True,False,0,False,1,34
33114,19,12,34,35,11.0,True,True,0,False,1,35
33115,19,12,35,36,10.0,True,True,0,False,1,36
33116,19,12,36,37,,True,False,0,False,1,37
33117,19,12,37,38,12.0,True,True,0,False,1,38
33118,19,12,38,39,,True,False,0,False,1,39
33119,19,12,39,40,,True,False,0,False,1,40
33120,19,13,0,1,3.0,True,True,0,False,3,1
33121,19,13,1,2,2.0,True,True,0,False,3,2
33122,19,13,2,3,1.0,True,True,0,False,3,3
33123,19,13,3,4,4.0,True,True,0,False,3,4
33124,19,13,4,5,5.0,True,True,0,False,3,5
33125,19,13,5,6,6.0,True,True,0,False,3,6
33126,19,13,4,7,,True,False,0,False,3,7
33127,19,13,3,8,,True,False,0,False,3,8
33128,19,13,5,9,,True,False,0,False,3,9
33129,19,13,0,10,,True,False,0,False,3,10
33130,19,13,1,11,,True,False,0,False,3,11
33131,19,13,2,12,,True,False,0,False,3,12
33132,19,13,6,13,7.0,True,True,0,False,3,13
33133,19,13,7,14,8.0,True,True,0,False,3,14
33134,19,13,8,15,12.0,True,True,0,False,3,15
33135,19,13,9,16,10.0,True,True,0,False,3,16
33136,19,13,8,17,,True,False,0,False,3,17
33137,19,13,7,18,,True,False,0,False,3,18
33138,19,13,10,19,9.0,True,True,0,False,3,19
33139,19,13,6,20,,True,False,0,False,3,20
33140,19,13,11,21,11.0,True,True,0,False,3,21
33141,19,13,12,22,13.0,True,True,0,False,3,22
33142,19,13,9,23,,True,False,0,False,3,23
33143,19,13,10,24,,True,False,0,False,3,24
33144,19,13,13,25,,True,False,0,False,3,25
33145,19,13,14,26,14.0,True,True,0,False,3,26
33146,19,13,15,27,18.0,True,True,0,False,3,27
33147,19,13,16,28,16.0,True,True,0,False,3,28
33148,19,13,12,29,,True,False,0,False,3,29
33149,19,13,11,30,,True,False,0,False,3,30
33150,19,13,13,31,,True,False,0,False,3,31
33151,19,13,17,32,15.0,True,True,0,False,3,32
33152,19,13,18,33,,True,False,0,False,3,33
33153,19,13,14,34,,True,False,0,False,3,34
33154,19,13,19,35,17.0,True,True,0,False,3,35
33155,19,13,15,36,,True,False,0,False,3,36
33156,19,13,16,37,,True,False,0,False,3,37
33157,19,13,19,38,,True,False,0,False,3,38
33158,19,13,18,39,,True,False,0,False,3,39
33159,19,13,17,40,,True,False,0,False,3,40
33160,19,14,0,1,1.0,True,True,0,False,4,1
33161,19,14,1,2,3.0,True,True,0,False,4,2
33162,19,14,2,3,2.0,True,True,0,False,4,3
33163,19,14,3,4,4.0,True,True,0,False,4,4
33164,19,14,4,5,,True,False,0,False,4,5
33165,19,14,5,6,,True,False,0,False,4,6
33166,19,14,6,7,,True,False,0,False,4,7
33167,19,14,7,8,,True,False,0,False,4,8
33168,19,14,8,9,11.0,True,True,0,False,4,9
33169,19,14,9,10,12.0,True,True,0,False,4,10
33170,19,14,10,11,13.0,True,True,0,False,4,11
33171,19,14,11,12,14.0,True,True,0,False,4,12
33172,19,14,12,13,6.0,True,True,0,False,4,13
33173,19,14,13,14,5.0,True,True,0,False,4,14
33174,19,14,14,15,,True,False,0,False,4,15
33175,19,14,15,16,,True,False,0,False,4,16
33176,19,14,16,17,,True,False,0,False,4,17
33177,19,14,17,18,,True,False,0,False,4,18
33178,19,14,10,19,,True,False,0,False,4,19
33179,19,14,18,20,,True,False,0,False,4,20
33180,19,14,19,21,18.0,True,True,0,False,4,21
33181,19,14,12,22,,True,False,0,False,4,22
33182,19,14,20,23,7.0,True,True,0,False,4,23
33183,19,14,21,24,8.0,True,True,0,False,4,24
33184,19,14,21,25,,True,False,0,False,4,25
33185,19,14,22,26,,True,False,0,False,4,26
33186,19,14,23,27,10.0,True,True,0,False,4,27
33187,19,14,24,28,9.0,True,True,0,False,4,28
33188,19,14,19,29,,True,False,0,False,4,29
33189,19,14,25,30,,True,False,0,False,4,30
33190,19,14,26,31,,True,False,0,False,4,31
33191,19,14,25,32,,True,False,0,False,4,32
33192,19,14,27,33,,True,False,0,False,4,33
33193,19,14,28,34,17.0,True,True,0,False,4,34
33194,19,14,29,35,16.0,True,True,0,False,4,35
33195,19,14,27,36,,True,False,0,False,4,36
33196,19,14,30,37,,True,False,0,False,4,37
33197,19,14,31,38,,True,False,0,False,4,38
33198,19,14,32,39,15.0,True,True,0,False,4,39
33199,19,14,33,40,,True,False,0,False,4,40
33200,19,15,0,1,4.0,True,True,0,False,2,1
33201,19,15,0,2,,True,False,0,False,2,2
33202,19,15,1,3,3.0,True,True,0,False,2,3
33203,19,15,1,4,,True,False,0,False,2,4
33204,19,15,2,5,2.0,True,True,0,False,2,5
33205,19,15,2,6,,True,False,0,False,2,6
33206,19,15,3,7,1.0,True,True,0,False,2,7
33207,19,15,3,8,,True,False,0,False,2,8
33208,19,15,4,9,7.0,True,True,0,False,2,9
33209,19,15,4,10,,True,False,0,False,2,10
33210,19,15,5,11,6.0,True,True,0,False,2,11
33211,19,15,5,12,,True,False,0,False,2,12
33212,19,15,6,13,8.0,True,True,0,False,2,13
33213,19,15,6,14,,True,False,0,False,2,14
33214,19,15,7,15,5.0,True,True,0,False,2,15
33215,19,15,7,16,,True,False,0,False,2,16
33216,19,15,8,17,,True,False,0,False,2,17
33217,19,15,8,18,,True,False,0,False,2,18
33218,19,15,9,19,,True,False,0,False,2,19
33219,19,15,9,20,,True,False,0,False,2,20
33220,19,15,10,21,,True,False,0,False,2,21
33221,19,15,10,22,,True,False,0,False,2,22
33222,19,15,11,23,,True,False,0,False,2,23
33223,19,15,11,24,,True,False,0,False,2,24
33224,19,15,12,25,11.0,True,True,0,False,2,25
