subject,list,item,input,output,study,recall,repeat,intrusion,first_input,practice_index
168,2,2,21,,True,False,0,False,21,1
168,2,15,22,,True,False,0,False,22,1
168,2,12,23,,True,False,0,False,23,1
168,2,10,24,,True,False,0,False,24,1
168,2,4,25,,True,False,0,False,25,1
168,2,9,26,,True,False,0,False,26,1
168,2,7,27,,True,False,0,False,27,1
168,2,3,28,,True,False,0,False,28,1
168,2,11,29,,True,False,0,False,29,1
168,2,6,30,,True,False,0,False,30,1
168,2,5,31,,True,False,0,False,31,1
168,2,8,32,,True,False,0,False,32,1
168,3,0,1,3.0,True,True,0,False,1,1
168,3,1,2,,True,False,0,False,2,1
168,3,2,3,9.0,True,True,0,False,3,1
168,3,3,4,4.0,True,True,0,False,4,1
168,3,4,5,7.0,True,True,0,False,5,1
168,3,5,6,6.0,True,True,0,False,6,1
168,3,6,7,8.0,True,True,0,False,7,1
168,3,7,8,,True,False,0,False,8,1
168,3,8,9,1.0,True,True,0,False,9,1
168,3,9,10,,True,False,0,False,10,1
168,3,10,11,10.0,True,True,0,False,11,1
168,3,11,12,5.0,True,True,0,False,12,1
168,3,12,13,,True,False,0,False,13,1
168,3,13,14,2.0,True,True,0,False,14,1
168,3,14,15,,True,False,0,False,15,1
168,3,15,16,,True,False,0,False,16,1
168,3,14,17,,True,False,0,False,17,1
168,3,0,18,,True,False,0,False,18,1
168,3,13,19,,True,False,0,False,19,1
168,3,1,20,,True,False,0,False,20,1
168,3,2,21,,True,False,0,False,21,1
168,3,15,22,,True,False,0,False,22,1
168,3,12,23,,True,False,0,False,23,1
168,3,10,24,,True,False,0,False,24,1
168,3,4,25,,True,False,0,False,25,1
168,3,9,26,,True,False,0,False,26,1
168,3,7,27,,True,False,0,False,27,1
168,3,3,28,,True,False,0,False,28,1
168,3,11,29,,True,False,0,False,29,1
168,3,6,30,,True,False,0,False,30,1
168,3,5,31,,True,False,0,False,31,1
168,3,8,32,,True,False,0,False,32,1
168,4,0,1,2.0,True,True,0,False,1,1
168,4,1,2,,True,False,0,False,2,1
168,4,2,3,,True,False,0,False,3,1
168,4,3,4,,True,False,0,False,4,1
168,4,4,5,3.0,True,True,0,False,5,1
168,4,5,6,,True,False,0,False,6,1
168,4,6,7,,True,False,0,False,7,1
168,4,7,8,5.0,True,True,0,False,8,1
168,4,8,9,4.0,True,True,0,False,9,1
168,4,9,10,,True,False,0,False,10,1
168,4,10,11,1.0,True,True,0,False,11,1
168,4,11,12,,True,False,0,False,12,1
168,4,12,13,,True,False,0,False,13,1
168,4,13,14,,True,False,0,False,14,1
168,4,14,15,,True,False,0,False,15,1
168,4,15,16,6.0,True,True,0,False,16,1
168,4,14,17,,True,False,0,False,17,1
168,4,0,18,,True,False,0,False,18,1
168,4,13,19,,True,False,0,False,19,1
168,4,1,20,,True,False,0,False,20,1
168,4,2,21,,True,False,0,False,21,1
168,4,15,22,,True,False,0,False,22,1
168,4,12,23,,True,False,0,False,23,1
168,4,10,24,,True,False,0,False,24,1
168,4,4,25,,True,False,0,False,25,1
168,4,9,26,,True,False,0,False,26,1
168,4,7,27,,True,False,0,False,27,1
168,4,3,28,,True,False,0,False,28,1
168,4,11,29,,True,False,0,False,29,1
168,4,6,30,,True,False,0,False,30,1
168,4,5,31,,True,False,0,False,31,1
168,4,8,32,,True,False,0,False,32,1
168,5,0,1,8.0,True,True,0,False,1,1
168,5,1,2,,True,False,0,False,2,1
168,5,2,3,,True,False,0,False,3,1
168,5,3,4,7.0,True,True,0,False,4,1
168,5,4,5,2.0,True,True,0,False,5,1
168,5,5,6,,True,False,0,False,6,1
168,5,6,7,,True,False,0,False,7,1
168,5,7,8,4.0,True,True,0,False,8,1
168,5,8,9,1.0,True,True,0,False,9,1
168,5,9,10,6.0,True,True,0,False,10,1
168,5,10,11,,True,False,0,False,11,1
168,5,11,12,5.0,True,True,0,False,12,1
168,5,12,13,3.0,True,True,0,False,13,1
168,5,13,14,,True,False,0,False,14,1
168,5,14,15,,True,False,0,False,15,1
168,5,15,16,,True,False,0,False,16,1
168,5,14,17,,True,False,0,False,17,1
168,5,0,18,,True,False,0,False,18,1
168,5,13,19,,True,False,0,False,19,1
168,5,1,20,,True,False,0,False,20,1
168,5,2,21,,True,False,0,False,21,1
168,5,15,22,,True,False,0,False,22,1
168,5,12,23,,True,False,0,False,23,1
168,5,10,24,,True,False,0,False,24,1
168,5,4,25,,True,False,0,False,25,1
168,5,9,26,,True,False,0,False,26,1
168,5,7,27,,True,False,0,False,27,1
168,5,3,28,,True,False,0,False,28,1
168,5,11,29,,True,False,0,False,29,1
168,5,6,30,,True,False,0,False,30,1
168,5,5,31,,True,False,0,False,31,1
168,5,8,32,,True,False,0,False,32,1
168,6,0,1,7.0,True,True,0,False,1,1
168,6,1,2,10.0,True,True,0,False,2,1
168,6,2,3,,True,False,0,False,3,1
168,6,3,4,,True,False,0,False,4,1
168,6,4,5,,True,False,0,False,5,1
168,6,5,6,,True,False,0,False,6,1
168,6,6,7,6.0,True,True,0,False,7,1
168,6,7,8,4.0,True,True,0,False,8,1
168,6,8,9,1.0,True,True,0,False,9,1
168,6,9,10,2.0,True,True,0,False,10,1
168,6,10,11,3.0,True,True,0,False,11,1
168,6,11,12,5.0,True,True,0,False,12,1
168,6,12,13,,True,False,0,False,13,1
168,6,13,14,9.0,True,True,0,False,14,1
168,6,14,15,8.0,True,True,0,False,15,1
168,6,15,16,,True,False,0,False,16,1
168,6,14,17,,True,False,0,False,17,1
168,6,0,18,,True,False,0,False,18,1
168,6,13,19,,True,False,0,False,19,1
168,6,1,20,,True,False,0,False,20,1
168,6,2,21,,True,False,0,False,21,1
168,6,15,22,,True,False,0,False,22,1
168,6,12,23,,True,False,0,False,23,1
168,6,10,24,,True,False,0,False,24,1
168,6,4,25,,True,False,0,False,25,1
168,6,9,26,,True,False,0,False,26,1
168,6,7,27,,True,False,0,False,27,1
168,6,3,28,,True,False,0,False,28,1
168,6,11,29,,True,False,0,False,29,1
168,6,6,30,,True,False,0,False,30,1
168,6,5,31,,True,False,0,False,31,1
168,6,8,32,,True,False,0,False,32,1
168,7,0,1,1.0,True,True,0,False,1,1
168,7,1,2,4.0,True,True,0,False,2,1
168,7,2,3,,True,False,0,False,3,1
168,7,3,4,6.0,True,True,0,False,4,1
168,7,4,5,,True,False,0,False,5,1
168,7,5,6,2.0,True,True,0,False,6,1
168,7,6,7,,True,False,0,False,7,1
168,7,7,8,,True,False,0,False,8,1
168,7,8,9,,True,False,0,False,9,1
168,7,9,10,7.0,True,True,0,False,10,1
168,7,10,11,8.0,True,True,0,False,11,1
168,7,11,12,,True,False,0,False,12,1
168,7,12,13,,True,False,0,False,13,1
168,7,13,14,3.0,True,True,0,False,14,1
168,7,14,15,5.0,True,True,0,False,15,1
168,7,15,16,,True,False,0,False,16,1
168,7,14,17,,True,False,0,False,17,1
168,7,0,18,,True,False,0,False,18,1
168,7,13,19,,True,False,0,False,19,1
168,7,1,20,,True,False,0,False,20,1
168,7,2,21,,True,False,0,False,21,1
168,7,15,22,,True,False,0,False,22,1
168,7,12,23,,True,False,0,False,23,1
168,7,10,24,,True,False,0,False,24,1
168,7,4,25,,True,False,0,False,25,1
168,7,9,26,,True,False,0,False,26,1
168,7,7,27,,True,False,0,False,27,1
168,7,3,28,,True,False,0,False,28,1
168,7,11,29,,True,False,0,False,29,1
168,7,6,30,,True,False,0,False,30,1
168,7,5,31,,True,False,0,False,31,1
168,7,8,32,,True,False,0,False,32,1
168,8,0,1,4.0,True,True,0,False,1,1
168,8,1,2,,True,False,0,False,2,1
168,8,2,3,5.0,True,True,0,False,3,1
168,8,3,4,,True,False,0,False,4,1
168,8,4,5,,True,False,0,False,5,1
168,8,5,6,1.0,True,True,0,False,6,1
168,8,6,7,,True,False,0,False,7,1
168,8,7,8,9.0,True,True,0,False,8,1
168,8,8,9,2.0,True,True,0,False,9,1
168,8,9,10,8.0,True,True,0,False,10,1
168,8,10,11,3.0,True,True,0,False,11,1
168,8,11,12,,True,False,0,False,12,1
168,8,12,13,7.0,True,True,0,False,13,1
168,8,13,14,,True,False,0,False,14,1
168,8,14,15,,True,False,0,False,15,1
168,8,15,16,6.0,True,True,0,False,16,1
168,8,14,17,,True,False,0,False,17,1
168,8,0,18,,True,False,0,False,18,1
168,8,13,19,,True,False,0,False,19,1
168,8,1,20,,True,False,0,False,20,1
168,8,2,21,,True,False,0,False,21,1
168,8,15,22,,True,False,0,False,22,1
168,8,12,23,,True,False,0,False,23,1
168,8,10,24,,True,False,0,False,24,1
168,8,4,25,,True,False,0,False,25,1
168,8,9,26,,True,False,0,False,26,1
168,8,7,27,,True,False,0,False,27,1
168,8,3,28,,True,False,0,False,28,1
168,8,11,29,,True,False,0,False,29,1
168,8,6,30,,True,False,0,False,30,1
168,8,5,31,,True,False,0,False,31,1
168,8,8,32,,True,False,0,False,32,1
168,9,0,1,1.0,True,True,0,False,1,1
168,9,1,2,,True,False,0,False,2,1
168,9,2,3,,True,False,0,False,3,1
168,9,3,4,5.0,True,True,0,False,4,1
168,9,4,5,,True,False,0,False,5,1
168,9,5,6,,True,False,0,False,6,1
168,9,6,7,3.0,True,True,0,False,7,1
168,9,7,8,7.0,True,True,0,False,8,1
168,9,8,9,4.0,True,True,0,False,9,1
168,9,9,10,,True,False,0,False,10,1
168,9,10,11,6.0,True,True,0,False,11,1
168,9,11,12,2.0,True,True,0,False,12,1
168,9,12,13,8.0,True,True,0,False,13,1
168,9,13,14,,True,False,0,False,14,1
168,9,14,15,,True,False,0,False,15,1
168,9,15,16,,True,False,0,False,16,1
168,9,14,17,,True,False,0,False,17,1
168,9,0,18,,True,False,0,False,18,1
168,9,13,19,,True,False,0,False,19,1
168,9,1,20,,True,False,0,False,20,1
168,9,2,21,,True,False,0,False,21,1
168,9,15,22,,True,False,0,False,22,1
168,9,12,23,,True,False,0,False,23,1
168,9,10,24,,True,False,0,False,24,1
168,9,4,25,,True,False,0,False,25,1
168,9,9,26,,True,False,0,False,26,1
168,9,7,27,,True,False,0,False,27,1
168,9,3,28,,True,False,0,False,28,1
168,9,11,29,,True,False,0,False,29,1
168,9,6,30,,True,False,0,False,30,1
168,9,5,31,,True,False,0,False,31,1
168,9,8,32,,True,False,0,False,32,1
174,0,0,1,,True,False,0,False,1,1
174,0,1,2,,True,False,0,False,2,1
174,0,2,3,,True,False,0,False,3,1
174,0,3,4,7.0,True,True,0,False,4,1
174,0,4,5,8.0,True,True,0,False,5,1
174,0,5,6,12.0,True,True,0,False,6,1
174,0,6,7,2.0,True,True,0,False,7,1
174,0,7,8,4.0,True,True,0,False,8,1
174,0,8,9,5.0,True,True,0,False,9,1
174,0,9,10,6.0,True,True,0,False,10,1
174,0,10,11,11.0,True,True,0,False,11,1
174,0,11,12,1.0,True,True,0,False,12,1
174,0,12,13,10.0,True,True,0,False,13,1
174,0,13,14,,True,False,0,False,14,1
174,0,14,15,3.0,True,True,0,False,15,1
174,0,15,16,9.0,True,True,0,False,16,1
174,0,8,17,,True,False,0,False,17,1
174,0,1,18,,True,False,0,False,18,1
174,0,9,19,,True,False,0,False,19,1
174,0,0,20,,True,False,0,False,20,1
174,0,4,21,,True,False,0,False,21,1
174,0,12,22,,True,False,0,False,22,1
174,0,15,23,,True,False,0,False,23,1
174,0,6,24,,True,False,0,False,24,1
174,0,11,25,,True,False,0,False,25,1
174,0,13,26,,True,False,0,False,26,1
174,0,5,27,,True,False,0,False,27,1
174,0,3,28,,True,False,0,False,28,1
174,0,7,29,,True,False,0,False,29,1
174,0,14,30,,True,False,0,False,30,1
174,0,10,31,,True,False,0,False,31,1
174,0,2,32,,True,False,0,False,32,1
174,1,0,1,15.0,True,True,0,False,1,1
174,1,1,2,13.0,True,True,0,False,2,1
174,1,2,3,14.0,True,True,0,False,3,1
174,1,3,4,11.0,True,True,0,False,4,1
174,1,4,5,12.0,True,True,0,False,5,1
174,1,5,6,1.0,True,True,0,False,6,1
174,1,6,7,2.0,True,True,0,False,7,1
174,1,7,8,,True,False,0,False,8,1
174,1,8,9,7.0,True,True,0,False,9,1
174,1,9,10,3.0,True,True,0,False,10,1
174,1,10,11,8.0,True,True,0,False,11,1
174,1,11,12,9.0,True,True,0,False,12,1
174,1,12,13,10.0,True,True,0,False,13,1
174,1,13,14,6.0,True,True,0,False,14,1
174,1,14,15,5.0,True,True,0,False,15,1
174,1,15,16,4.0,True,True,0,False,16,1
174,1,8,17,,True,False,0,False,17,1
174,1,1,18,,True,False,0,False,18,1
174,1,9,19,,True,False,0,False,19,1
174,1,0,20,,True,False,0,False,20,1
174,1,4,21,,True,False,0,False,21,1
174,1,12,22,,True,False,0,False,22,1
174,1,15,23,,True,False,0,False,23,1
174,1,6,24,,True,False,0,False,24,1
174,1,11,25,,True,False,0,False,25,1
174,1,13,26,,True,False,0,False,26,1
174,1,5,27,,True,False,0,False,27,1
174,1,3,28,,True,False,0,False,28,1
174,1,7,29,,True,False,0,False,29,1
174,1,14,30,,True,False,0,False,30,1
174,1,10,31,,True,False,0,False,31,1
174,1,2,32,,True,False,0,False,32,1
174,2,0,1,1.0,True,True,0,False,1,1
174,2,1,2,2.0,True,True,0,False,2,1
174,2,2,3,,True,False,0,False,3,1
174,2,3,4,,True,False,0,False,4,1
174,2,4,5,3.0,True,True,0,False,5,1
174,2,5,6,,True,False,0,False,6,1
174,2,6,7,7.0,True,True,0,False,7,1
174,2,7,8,4.0,True,True,0,False,8,1
174,2,8,9,,True,False,0,False,9,1
174,2,9,10,12.0,True,True,0,False,10,1
174,2,10,11,5.0,True,True,0,False,11,1
174,2,11,12,8.0,True,True,0,False,12,1
174,2,12,13,6.0,True,True,0,False,13,1
174,2,13,14,9.0,True,True,0,False,14,1
174,2,14,15,11.0,True,True,0,False,15,1
174,2,15,16,10.0,True,True,0,False,16,1
174,2,8,17,,True,False,0,False,17,1
174,2,1,18,,True,False,0,False,18,1
174,2,9,19,,True,False,0,False,19,1
174,2,0,20,,True,False,0,False,20,1
174,2,4,21,,True,False,0,False,21,1
174,2,12,22,,True,False,0,False,22,1
174,2,15,23,,True,False,0,False,23,1
174,2,6,24,,True,False,0,False,24,1
174,2,11,25,,True,False,0,False,25,1
174,2,13,26,,True,False,0,False,26,1
174,2,5,27,,True,False,0,False,27,1
174,2,3,28,,True,False,0,False,28,1
174,2,7,29,,True,False,0,False,29,1
174,2,14,30,,True,False,0,False,30,1
174,2,10,31,,True,False,0,False,31,1
174,2,2,32,,True,False,0,False,32,1
174,3,0,1,15.0,True,True,0,False,1,1
174,3,1,2,14.0,True,True,0,False,2,1
174,3,2,3,16.0,True,True,0,False,3,1
174,3,3,4,9.0,True,True,0,False,4,1
174,3,4,5,6.0,True,True,0,False,5,1
174,3,5,6,7.0,True,True,0,False,6,1
174,3,6,7,10.0,True,True,0,False,7,1
174,3,7,8,11.0,True,True,0,False,8,1
174,3,8,9,12.0,True,True,0,False,9,1
174,3,9,10,13.0,True,True,0,False,10,1
174,3,10,11,2.0,True,True,0,False,11,1
174,3,11,12,3.0,True,True,0,False,12,1
174,3,12,13,1.0,True,True,0,False,13,1
174,3,13,14,4.0,True,True,0,False,14,1
174,3,14,15,5.0,True,True,0,False,15,1
174,3,15,16,8.0,True,True,0,False,16,1
174,3,8,17,,True,False,0,False,17,1
174,3,1,18,,True,False,0,False,18,1
174,3,9,19,,True,False,0,False,19,1
174,3,0,20,,True,False,0,False,20,1
174,3,4,21,,True,False,0,False,21,1
174,3,12,22,,True,False,0,False,22,1
174,3,15,23,,True,False,0,False,23,1
174,3,6,24,,True,False,0,False,24,1
174,3,11,25,,True,False,0,False,25,1
174,3,13,26,,True,False,0,False,26,1
174,3,5,27,,True,False,0,False,27,1
174,3,3,28,,True,False,0,False,28,1
174,3,7,29,,True,False,0,False,29,1
174,3,14,30,,True,False,0,False,30,1
174,3,10,31,,True,False,0,False,31,1
174,3,2,32,,True,False,0,False,32,1
174,4,0,1,1.0,True,True,0,False,1,1
174,4,1,2,12.0,True,True,0,False,2,1
174,4,2,3,2.0,True,True,0,False,3,1
174,4,3,4,,True,False,0,False,4,1
174,4,4,5,,True,False,0,False,5,1
174,4,5,6,,True,False,0,False,6,1
174,4,6,7,10.0,True,True,0,False,7,1
174,4,7,8,11.0,True,True,0,False,8,1
174,4,8,9,13.0,True,True,0,False,9,1
174,4,9,10,9.0,True,True,0,False,10,1
174,4,10,11,7.0,True,True,0,False,11,1
174,4,11,12,8.0,True,True,0,False,12,1
174,4,12,13,3.0,True,True,0,False,13,1
174,4,13,14,5.0,True,True,0,False,14,1
174,4,14,15,6.0,True,True,0,False,15,1
174,4,15,16,4.0,True,True,0,False,16,1
174,4,8,17,,True,False,0,False,17,1
174,4,1,18,,True,False,0,False,18,1
174,4,9,19,,True,False,0,False,19,1
174,4,0,20,,True,False,0,False,20,1
174,4,4,21,,True,False,0,False,21,1
174,4,12,22,,True,False,0,False,22,1
174,4,15,23,,True,False,0,False,23,1
174,4,6,24,,True,False,0,False,24,1
174,4,11,25,,True,False,0,False,25,1
174,4,13,26,,True,False,0,False,26,1
174,4,5,27,,True,False,0,False,27,1
174,4,3,28,,True,False,0,False,28,1
174,4,7,29,,True,False,0,False,29,1
174,4,14,30,,True,False,0,False,30,1
174,4,10,31,,True,False,0,False,31,1
174,4,2,32,,True,False,0,False,32,1
174,5,0,1,3.0,True,True,0,False,1,1
174,5,1,2,,True,False,0,False,2,1
174,5,2,3,4.0,True,True,0,False,3,1
174,5,3,4,5.0,True,True,0,False,4,1
174,5,4,5,7.0,True,True,0,False,5,1
174,5,5,6,6.0,True,True,0,False,6,1
174,5,6,7,10.0,True,True,0,False,7,1
174,5,7,8,8.0,True,True,0,False,8,1
174,5,8,9,13.0,True,True,0,False,9,1
174,5,9,10,,True,False,0,False,10,1
174,5,10,11,12.0,True,True,0,False,11,1
174,5,11,12,9.0,True,True,0,False,12,1
174,5,12,13,1.0,True,True,0,False,13,1
174,5,13,14,2.0,True,True,0,False,14,1
174,5,14,15,11.0,True,True,0,False,15,1
174,5,15,16,,True,False,0,False,16,1
174,5,8,17,,True,False,0,False,17,1
174,5,1,18,,True,False,0,False,18,1
174,5,9,19,,True,False,0,False,19,1
174,5,0,20,,True,False,0,False,20,1
174,5,4,21,,True,False,0,False,21,1
174,5,12,22,,True,False,0,False,22,1
174,5,15,23,,True,False,0,False,23,1
174,5,6,24,,True,False,0,False,24,1
174,5,11,25,,True,False,0,False,25,1
174,5,13,26,,True,False,0,False,26,1
174,5,5,27,,True,False,0,False,27,1
174,5,3,28,,True,False,0,False,28,1
174,5,7,29,,True,False,0,False,29,1
174,5,14,30,,True,False,0,False,30,1
174,5,10,31,,True,False,0,False,31,1
174,5,2,32,,True,False,0,False,32,1
174,6,0,1,7.0,True,True,0,False,1,1
174,6,1,2,4.0,True,True,0,False,2,1
174,6,2,3,15.0,True,True,0,False,3,1
174,6,3,4,13.0,True,True,0,False,4,1
174,6,4,5,12.0,True,True,0,False,5,1
174,6,5,6,14.0,True,True,0,False,6,1
174,6,6,7,11.0,True,True,0,False,7,1
174,6,7,8,10.0,True,True,0,False,8,1
174,6,8,9,5.0,True,True,0,False,9,1
174,6,9,10,6.0,True,True,0,False,10,1
174,6,10,11,3.0,True,True,0,False,11,1
174,6,11,12,1.0,True,True,0,False,12,1
174,6,12,13,2.0,True,True,0,False,13,1
174,6,13,14,,True,False,0,False,14,1
174,6,14,15,9.0,True,True,0,False,15,1
174,6,15,16,8.0,True,True,0,False,16,1
174,6,8,17,,True,False,0,False,17,1
174,6,1,18,,True,False,0,False,18,1
174,6,9,19,,True,False,0,False,19,1
174,6,0,20,,True,False,0,False,20,1
174,6,4,21,,True,False,0,False,21,1
174,6,12,22,,True,False,0,False,22,1
174,6,15,23,,True,False,0,False,23,1
174,6,6,24,,True,False,0,False,24,1
174,6,11,25,,True,False,0,False,25,1
174,6,13,26,,True,False,0,False,26,1
174,6,5,27,,True,False,0,False,27,1
174,6,3,28,,True,False,0,False,28,1
174,6,7,29,,True,False,0,False,29,1
174,6,14,30,,True,False,0,False,30,1
174,6,10,31,,True,False,0,False,31,1
174,6,2,32,,True,False,0,False,32,1
174,7,0,1,16.0,True,True,0,False,1,1
174,7,1,2,2.0,True,True,0,False,2,1
174,7,2,3,3.0,True,True,0,False,3,1
174,7,3,4,6.0,True,True,0,False,4,1
174,7,4,5,4.0,True,True,0,False,5,1
174,7,5,6,7.0,True,True,0,False,6,1
174,7,6,7,10.0,True,True,0,False,7,1
174,7,7,8,15.0,True,True,0,False,8,1
174,7,8,9,14.0,True,True,0,False,9,1
174,7,9,10,13.0,True,True,0,False,10,1
174,7,10,11,1.0,True,True,0,False,11,1
174,7,11,12,11.0,True,True,0,False,12,1
174,7,12,13,12.0,True,True,0,False,13,1
174,7,13,14,8.0,True,True,0,False,14,1
174,7,14,15,5.0,True,True,0,False,15,1
174,7,15,16,9.0,True,True,0,False,16,1
174,7,8,17,,True,False,0,False,17,1
174,7,1,18,,True,False,0,False,18,1
174,7,9,19,,True,False,0,False,19,1
174,7,0,20,,True,False,0,False,20,1
174,7,4,21,,True,False,0,False,21,1
174,7,12,22,,True,False,0,False,22,1
174,7,15,23,,True,False,0,False,23,1
174,7,6,24,,True,False,0,False,24,1
174,7,11,25,,True,False,0,False,25,1
174,7,13,26,,True,False,0,False,26,1
174,7,5,27,,True,False,0,False,27,1
174,7,3,28,,True,False,0,False,28,1
174,7,7,29,,True,False,0,False,29,1
174,7,14,30,,True,False,0,False,30,1
174,7,10,31,,True,False,0,False,31,1
174,7,2,32,,True,False,0,False,32,1
174,8,0,1,8.0,True,True,0,False,1,1
174,8,1,2,7.0,True,True,0,False,2,1
174,8,2,3,6.0,True,True,0,False,3,1
174,8,3,4,15.0,True,True,0,False,4,1
174,8,4,5,1.0,True,True,0,False,5,1
174,8,5,6,4.0,True,True,0,False,6,1
174,8,6,7,2.0,True,True,0,False,7,1
174,8,7,8,3.0,True,True,0,False,8,1
174,8,8,9,16.0,True,True,0,False,9,1
174,8,9,10,14.0,True,True,0,False,10,1
174,8,10,11,13.0,True,True,0,False,11,1
174,8,11,12,11.0,True,True,0,False,12,1
174,8,12,13,12.0,True,True,0,False,13,1
174,8,13,14,10.0,True,True,0,False,14,1
174,8,14,15,9.0,True,True,0,False,15,1
174,8,15,16,5.0,True,True,0,False,16,1
174,8,8,17,,True,False,0,False,17,1
174,8,1,18,,True,False,0,False,18,1
174,8,9,19,,True,False,0,False,19,1
174,8,0,20,,True,False,0,False,20,1
174,8,4,21,,True,False,0,False,21,1
174,8,12,22,,True,False,0,False,22,1
174,8,15,23,,True,False,0,False,23,1
174,8,6,24,,True,False,0,False,24,1
174,8,11,25,,True,False,0,False,25,1
174,8,13,26,,True,False,0,False,26,1
174,8,5,27,,True,False,0,False,27,1
174,8,3,28,,True,False,0,False,28,1
174,8,7,29,,True,False,0,False,29,1
174,8,14,30,,True,False,0,False,30,1
174,8,10,31,,True,False,0,False,31,1
174,8,2,32,,True,False,0,False,32,1
174,9,0,1,2.0,True,True,0,False,1,1
174,9,1,2,3.0,True,True,0,False,2,1
174,9,2,3,8.0,True,True,0,False,3,1
174,9,3,4,9.0,True,True,0,False,4,1
174,9,4,5,5.0,True,True,0,False,5,1
174,9,5,6,7.0,True,True,0,False,6,1
174,9,6,7,13.0,True,True,0,False,7,1
174,9,7,8,6.0,True,True,0,False,8,1
174,9,8,9,1.0,True,True,0,False,9,1
174,9,9,10,4.0,True,True,0,False,10,1
174,9,10,11,11.0,True,True,0,False,11,1
174,9,11,12,10.0,True,True,0,False,12,1
174,9,12,13,16.0,True,True,0,False,13,1
174,9,13,14,15.0,True,True,0,False,14,1
174,9,14,15,12.0,True,True,0,False,15,1
174,9,15,16,14.0,True,True,0,False,16,1
174,9,8,17,,True,False,0,False,17,1
174,9,1,18,,True,False,0,False,18,1
174,9,9,19,,True,False,0,False,19,1
174,9,0,20,,True,False,0,False,20,1
174,9,4,21,,True,False,0,False,21,1
174,9,12,22,,True,False,0,False,22,1
174,9,15,23,,True,False,0,False,23,1
174,9,6,24,,True,False,0,False,24,1
174,9,11,25,,True,False,0,False,25,1
174,9,13,26,,True,False,0,False,26,1
174,9,5,27,,True,False,0,False,27,1
174,9,3,28,,True,False,0,False,28,1
174,9,7,29,,True,False,0,False,29,1
174,9,14,30,,True,False,0,False,30,1
174,9,10,31,,True,False,0,False,31,1
174,9,2,32,,True,False,0,False,32,1
184,0,0,1,2.0,True,True,0,False,1,1
184,0,1,2,,True,False,0,False,2,1
184,0,2,3,4.0,True,True,0,False,3,1
184,0,3,4,6.0,True,True,0,False,4,1
184,0,4,5,5.0,True,True,0,False,5,1
184,0,5,6,,True,False,0,False,6,1
184,0,6,7,11.0,True,True,0,False,7,1
184,0,7,8,9.0,True,True,0,False,8,1
184,0,8,9,,True,False,0,False,9,1
184,0,9,10,10.0,True,True,0,False,10,1
184,0,10,11,,True,False,0,False,11,1
184,0,11,12,,True,False,0,False,12,1
184,0,12,13,3.0,True,True,0,False,13,1
184,0,13,14,8.0,True,True,0,False,14,1
184,0,14,15,1.0,True,True,0,False,15,1
184,0,15,16,7.0,True,True,0,False,16,1
184,0,13,17,,True,False,0,False,17,1
184,0,15,18,,True,False,0,False,18,1
184,0,0,19,,True,False,0,False,19,1
184,0,2,20,,True,False,0,False,20,1
184,0,10,21,,True,False,0,False,21,1
184,0,7,22,,True,False,0,False,22,1
184,0,3,23,,True,False,0,False,23,1
184,0,8,24,,True,False,0,False,24,1
184,0,12,25,,True,False,0,False,25,1
184,0,11,26,,True,False,0,False,26,1
184,0,6,27,,True,False,0,False,27,1
184,0,9,28,,True,False,0,False,28,1
184,0,14,29,,True,False,0,False,29,1
184,0,5,30,,True,False,0,False,30,1
184,0,1,31,,True,False,0,False,31,1
184,0,4,32,,True,False,0,False,32,1
184,1,0,1,,True,False,0,False,1,1
184,1,1,2,2.0,True,True,0,False,2,1
184,1,2,3,3.0,True,True,0,False,3,1
184,1,3,4,8.0,True,True,0,False,4,1
184,1,4,5,,True,False,0,False,5,1
184,1,5,6,10.0,True,True,0,False,6,1
184,1,6,7,1.0,True,True,0,False,7,1
184,1,7,8,9.0,True,True,0,False,8,1
184,1,8,9,,True,False,0,False,9,1
184,1,9,10,4.0,True,True,0,False,10,1
184,1,10,11,6.0,True,True,0,False,11,1
184,1,11,12,,True,False,0,False,12,1
184,1,12,13,5.0,True,True,0,False,13,1
184,1,13,14,,True,False,0,False,14,1
184,1,14,15,7.0,True,True,0,False,15,1
184,1,15,16,,True,False,0,False,16,1
184,1,13,17,,True,False,0,False,17,1
184,1,15,18,,True,False,0,False,18,1
184,1,0,19,,True,False,0,False,19,1
184,1,2,20,,True,False,0,False,20,1
184,1,10,21,,True,False,0,False,21,1
184,1,7,22,,True,False,0,False,22,1
184,1,3,23,,True,False,0,False,23,1
184,1,8,24,,True,False,0,False,24,1
184,1,12,25,,True,False,0,False,25,1
184,1,11,26,,True,False,0,False,26,1
184,1,6,27,,True,False,0,False,27,1
184,1,9,28,,True,False,0,False,28,1
184,1,14,29,,True,False,0,False,29,1
184,1,5,30,,True,False,0,False,30,1
184,1,1,31,,True,False,0,False,31,1
184,1,4,32,,True,False,0,False,32,1
184,2,0,1,1.0,True,True,0,False,1,1
184,2,1,2,,True,False,0,False,2,1
184,2,2,3,6.0,True,True,0,False,3,1
184,2,3,4,7.0,True,True,0,False,4,1
184,2,4,5,2.0,True,True,0,False,5,1
184,2,5,6,8.0,True,True,0,False,6,1
184,2,6,7,,True,False,0,False,7,1
184,2,7,8,9.0,True,True,0,False,8,1
184,2,8,9,,True,False,0,False,9,1
184,2,9,10,,True,False,0,False,10,1
184,2,10,11,,True,False,0,False,11,1
184,2,11,12,,True,False,0,False,12,1
